transaccion_id,cuenta_origen_id,cuenta_destino_id,monto_centavos,moneda,creado_en,estado,motivo
TX000618,AC00366,AC00188,11511,USD,2023-05-05T17:34:00-05:00,COMPLETADA,OK
TX000619,AC00170,AC00469,17111,USD,2023-05-15T00:00:00-05:00,COMPLETADA,OK
TX000621,AC00183,AC00424,42076,USD,2023-02-23T16:04:35-05:00,COMPLETADA,OK
TX000622,AC00219,AC00497,40846,USD,2023-03-01T16:17:46-05:00,COMPLETADA,OK
TX000623,AC00354,AC00384,116242,USD,2023-08-23T16:35:42-05:00,COMPLETADA,OK
TX000624,AC00290,AC00413,34217,USD,2023-12-14T16:09:42-05:00,COMPLETADA,OK
TX000625,AC00425,AC00495,58071,USD,2023-09-20T16:37:48-05:00,COMPLETADA,OK
TX000626,AC00370,AC00388,82154,USD,2023-08-22T18:11:16-05:00,COMPLETADA,OK
TX000627,AC00454,AC00441,25347,USD,2023-06-14T00:00:00-05:00,COMPLETADA,OK
TX000628,AC00403,AC00346,2281,USD,2023-05-29T17:53:03-05:00,COMPLETADA,OK
TX000629,AC00358,AC00497,26657,USD,2023-07-03T17:56:59-05:00,COMPLETADA,OK
TX000630,AC00296,AC00286,37461,USD,2023-08-29T18:30:00-05:00,COMPLETADA,OK
TX000631,AC00393,AC00406,33935,USD,2023-02-03T16:08:00-05:00,COMPLETADA,OK
TX000632,AC00223,AC00136,81036,USD,2023-01-17T16:59:03-05:00,COMPLETADA,OK
TX000633,AC00487,AC00233,983,USD,2023-07-24T17:04:17-05:00,COMPLETADA,OK
TX000634,AC00215,AC00385,13557,USD,2023-06-14T17:17:34-05:00,COMPLETADA,OK
TX000635,AC00275,AC00301,34005,USD,2023-10-27T17:26:53-05:00,COMPLETADA,OK
TX000636,AC00482,AC00327,28345,USD,2023-10-17T17:24:47-05:00,COMPLETADA,OK
TX000637,AC00357,AC00056,10099,USD,2023-05-29T00:00:00-05:00,COMPLETADA,OK
TX000638,AC00026,AC00243,9088,USD,2023-02-20T16:48:00-05:00,COMPLETADA,OK
TX000640,AC00058,AC00169,32055,USD,2023-05-01T17:11:47-05:00,COMPLETADA,OK
TX000641,AC00170,AC00114,4151,USD,2023-10-04T16:47:33-05:00,COMPLETADA,OK
TX000642,AC00262,AC00327,7153,USD,2023-10-30T00:00:00-05:00,COMPLETADA,OK
TX000643,AC00032,AC00467,46713,USD,2023-09-28T17:18:00-05:00,COMPLETADA,OK
TX000644,AC00131,AC00334,23540,USD,2023-09-26T17:02:25-05:00,COMPLETADA,OK
TX000645,AC00176,AC00072,15932,USD,2023-01-16T18:57:00-05:00,COMPLETADA,OK
TX000647,AC00056,AC00254,5689,USD,2023-02-03T18:03:56-05:00,RECHAZADA,Fondos insuficientes
TX000648,AC00276,AC00121,2022,USD,2023-03-10T00:00:00-05:00,COMPLETADA,OK
TX000649,AC00447,AC00070,5040,USD,2023-03-27T17:02:00-05:00,RECHAZADA,Fondos insuficientes
TX000650,AC00143,AC00191,7388,USD,2023-05-08T17:42:00-05:00,RECHAZADA,Fondos insuficientes
TX000651,AC00139,AC00382,11961,USD,2023-03-14T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX000652,AC00208,AC00278,124105,USD,2023-11-21T16:26:41-05:00,COMPLETADA,OK
TX000653,AC00426,AC00381,11658,USD,2023-08-31T16:38:18-05:00,COMPLETADA,OK
TX000654,AC00423,AC00455,191911,USD,2023-06-27T17:48:25-05:00,COMPLETADA,OK
TX000655,AC00381,AC00051,39196,USD,2023-06-19T16:21:58-05:00,COMPLETADA,OK
TX000656,AC00458,AC00316,15626,USD,2023-01-02T17:49:00-05:00,COMPLETADA,OK
TX000657,AC00014,AC00489,42700,USD,2023-07-31T00:00:00-05:00,COMPLETADA,OK
TX000658,AC00071,AC00355,44368,USD,2023-04-25T00:00:00-05:00,COMPLETADA,OK
TX000659,AC00054,AC00229,10176,USD,2023-02-20T17:27:00-05:00,COMPLETADA,OK
TX000660,AC00182,AC00121,6757,USD,2023-08-17T00:00:00-05:00,COMPLETADA,OK
TX000661,AC00257,AC00051,32629,USD,2023-12-06T17:10:35-05:00,COMPLETADA,OK
TX000662,AC00006,AC00190,15856,USD,2023-02-28T17:28:00-05:00,COMPLETADA,OK
TX000663,AC00424,AC00331,5602,USD,2023-06-19T17:50:29-05:00,COMPLETADA,OK
TX000664,AC00131,AC00205,28828,USD,2023-01-17T00:00:00-05:00,COMPLETADA,OK
TX000665,AC00133,AC00497,24567,USD,2023-01-02T18:35:07-05:00,COMPLETADA,OK
TX000666,AC00393,AC00436,15218,USD,2023-08-07T16:57:00-05:00,COMPLETADA,OK
TX000667,AC00361,AC00047,11435,USD,2023-11-27T16:16:00-05:00,RECHAZADA,Fondos insuficientes
TX000668,AC00092,AC00330,37327,USD,2023-07-18T18:03:03-05:00,COMPLETADA,OK
TX000671,AC00323,AC00065,82015,USD,2023-12-18T16:33:00-05:00,COMPLETADA,OK
TX000672,AC00372,AC00106,98681,USD,2023-03-31T16:52:00-05:00,COMPLETADA,OK
TX000674,AC00130,AC00302,19749,USD,2023-07-03T16:36:45-05:00,COMPLETADA,OK
TX000675,AC00034,AC00447,63797,USD,2023-10-23T17:17:18-05:00,COMPLETADA,OK
TX000676,AC00286,AC00398,1352,USD,2023-05-15T16:51:00-05:00,COMPLETADA,OK
TX000677,AC00232,AC00463,43210,USD,2023-03-20T16:28:17-05:00,COMPLETADA,OK
TX000678,AC00182,AC00142,37517,USD,2023-06-08T17:20:53-05:00,COMPLETADA,OK
TX000679,AC00136,AC00075,64268,USD,2023-02-17T16:57:00-05:00,COMPLETADA,OK
TX000680,AC00101,AC00278,7844,USD,2023-11-21T17:25:30-05:00,COMPLETADA,OK
TX000681,AC00328,AC00090,13972,USD,2023-01-16T17:53:00-05:00,COMPLETADA,OK
TX000682,AC00356,AC00445,49999,USD,2023-08-02T16:01:17-05:00,COMPLETADA,OK
TX000684,AC00242,AC00405,12062,USD,2023-02-27T16:37:00-05:00,COMPLETADA,OK
TX000685,AC00123,AC00167,57849,USD,2023-10-16T17:46:00-05:00,COMPLETADA,OK
TX000688,AC00330,AC00059,4242,USD,2023-06-01T17:19:57-05:00,COMPLETADA,OK
TX000689,AC00218,AC00245,7703,USD,2023-06-19T00:00:00-05:00,COMPLETADA,OK
TX000690,AC00437,AC00186,2259,USD,2023-03-27T00:00:00-05:00,COMPLETADA,OK
TX000692,AC00418,AC00114,2594,USD,2023-10-16T18:53:31-05:00,COMPLETADA,OK
TX000693,AC00465,AC00023,10594,USD,2023-08-07T16:02:55-05:00,COMPLETADA,OK
TX000694,AC00011,AC00467,73329,USD,2023-03-15T18:42:00-05:00,RECHAZADA,Fondos insuficientes
TX000695,AC00432,AC00267,35015,USD,2023-11-27T16:18:25-05:00,RECHAZADA,Fondos insuficientes
TX000696,AC00240,AC00331,115118,USD,2023-08-25T17:26:27-05:00,COMPLETADA,OK
TX000697,AC00497,AC00032,18367,USD,2023-06-26T16:11:00-05:00,COMPLETADA,OK
TX000698,AC00026,AC00435,27827,USD,2023-04-10T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX000699,AC00277,AC00353,47030,USD,2023-09-12T18:46:45-05:00,COMPLETADA,OK
TX000700,AC00116,AC00366,26169,USD,2023-11-27T17:29:25-05:00,COMPLETADA,OK
TX000701,AC00367,AC00038,36504,USD,2023-03-06T16:29:57-05:00,COMPLETADA,OK
TX000702,AC00030,AC00166,21110,USD,2023-09-14T16:58:48-05:00,COMPLETADA,OK
TX000703,AC00111,AC00034,2149,USD,2023-05-04T16:51:00-05:00,COMPLETADA,OK
TX000704,AC00220,AC00321,6358,USD,2023-09-11T17:43:14-05:00,COMPLETADA,OK
TX000705,AC00295,AC00281,32186,USD,2023-07-24T00:00:00-05:00,COMPLETADA,OK
TX000706,AC00137,AC00197,1211,USD,2023-12-12T00:00:00-05:00,COMPLETADA,OK
TX000707,AC00004,AC00273,64254,USD,2023-05-10T18:49:20-05:00,COMPLETADA,OK
TX000708,AC00442,AC00259,21045,USD,2023-12-11T16:47:05-05:00,COMPLETADA,OK
TX000709,AC00201,AC00051,31365,USD,2023-01-30T00:00:00-05:00,COMPLETADA,OK
TX000710,AC00462,AC00059,9976,USD,2023-08-07T16:21:37-05:00,COMPLETADA,OK
TX000711,AC00390,AC00334,11532,USD,2023-07-25T17:24:00-05:00,COMPLETADA,OK
TX000712,AC00297,AC00283,3361,USD,2023-08-21T17:25:00-05:00,COMPLETADA,OK
TX000713,AC00173,AC00111,49859,USD,2023-01-30T16:20:26-05:00,COMPLETADA,OK
TX000714,AC00382,AC00456,9881,USD,2023-09-04T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX000715,AC00175,AC00174,187,USD,2023-10-20T18:34:41-05:00,COMPLETADA,OK
TX000716,AC00035,AC00206,7892,USD,2023-06-15T00:00:00-05:00,COMPLETADA,OK
TX000717,AC00219,AC00049,19429,USD,2023-01-23T16:05:42-05:00,COMPLETADA,OK
TX000718,AC00416,AC00161,2873,USD,2023-10-31T16:11:57-05:00,COMPLETADA,OK
TX000719,AC00467,AC00192,10553,USD,2023-06-16T16:36:20-05:00,COMPLETADA,OK
TX000720,AC00465,AC00352,73734,USD,2023-03-20T17:45:22-05:00,COMPLETADA,OK
TX000721,AC00102,AC00035,23786,USD,2023-02-06T17:48:00-05:00,COMPLETADA,OK
TX000722,AC00119,AC00044,40961,USD,2023-07-26T00:00:00-05:00,COMPLETADA,OK
TX000723,AC00418,AC00050,7553,USD,2023-08-21T17:36:05-05:00,COMPLETADA,OK
TX000725,AC00279,AC00286,3911,USD,2023-09-01T18:05:37-05:00,COMPLETADA,OK
TX000727,AC00043,AC00170,72938,USD,2023-11-14T17:23:43-05:00,COMPLETADA,OK
TX000728,AC00012,AC00212,13749,USD,2023-07-26T16:54:08-05:00,COMPLETADA,OK
TX000729,AC00244,AC00342,50471,USD,2023-04-10T18:27:51-05:00,COMPLETADA,OK
TX000730,AC00395,AC00217,37147,USD,2023-05-30T16:15:10-05:00,COMPLETADA,OK
TX000731,AC00253,AC00371,43035,USD,2023-02-20T17:23:00-05:00,RECHAZADA,Fondos insuficientes
TX000733,AC00457,AC00181,12171,USD,2023-09-05T00:00:00-05:00,COMPLETADA,OK
TX000734,AC00046,AC00261,9887,USD,2023-01-03T00:00:00-05:00,COMPLETADA,OK
TX000736,AC00045,AC00435,24464,USD,2023-02-21T18:41:39-05:00,RECHAZADA,Fondos insuficientes
TX000737,AC00181,AC00434,32193,USD,2023-12-04T18:27:11-05:00,COMPLETADA,OK
TX000738,AC00149,AC00059,109273,USD,2023-01-23T00:00:00-05:00,COMPLETADA,OK
TX000739,AC00288,AC00295,28323,USD,2023-02-06T00:00:00-05:00,COMPLETADA,OK
TX000740,AC00014,AC00221,34665,USD,2024-01-01T16:17:13-05:00,COMPLETADA,OK
TX000741,AC00153,AC00500,38162,USD,2023-01-27T16:40:00-05:00,COMPLETADA,OK
TX000742,AC00164,AC00320,38865,USD,2023-02-21T16:02:33-05:00,COMPLETADA,OK
TX000743,AC00159,AC00331,2922,USD,2023-07-06T18:16:05-05:00,COMPLETADA,OK
TX000744,AC00360,AC00312,4675,USD,2023-07-31T17:37:31-05:00,COMPLETADA,OK
TX000745,AC00326,AC00426,34864,USD,2023-06-09T17:12:09-05:00,RECHAZADA,Fondos insuficientes
TX000746,AC00110,AC00015,31917,USD,2023-01-11T16:58:02-05:00,COMPLETADA,OK
TX000747,AC00110,AC00361,7395,USD,2023-11-03T16:39:45-05:00,COMPLETADA,OK
TX000748,AC00257,AC00473,38963,USD,2023-02-16T16:20:06-05:00,COMPLETADA,OK
TX000750,AC00455,AC00074,19984,USD,2023-01-16T16:01:34-05:00,COMPLETADA,OK
TX000751,AC00282,AC00206,5635,USD,2023-02-09T00:00:00-05:00,COMPLETADA,OK
TX000753,AC00390,AC00016,14258,USD,2023-06-19T16:20:51-05:00,COMPLETADA,OK
TX000754,AC00032,AC00273,102073,USD,2023-07-24T16:42:00-05:00,COMPLETADA,OK
TX000755,AC00153,AC00216,8434,USD,2023-06-08T16:27:00-05:00,COMPLETADA,OK
TX000756,AC00460,AC00081,160755,USD,2023-09-07T16:27:03-05:00,COMPLETADA,OK
TX000757,AC00154,AC00371,33378,USD,2023-11-30T17:53:48-05:00,COMPLETADA,OK
TX000759,AC00156,AC00044,23681,USD,2023-10-26T16:59:55-05:00,COMPLETADA,OK
TX000760,AC00005,AC00081,41780,USD,2023-06-26T16:21:00-05:00,COMPLETADA,OK
TX000761,AC00126,AC00318,31927,USD,2023-08-07T16:54:58-05:00,COMPLETADA,OK
TX000763,AC00165,AC00340,82062,USD,2023-03-03T17:18:00-05:00,COMPLETADA,OK
TX000764,AC00420,AC00311,47477,USD,2023-12-25T16:28:20-05:00,COMPLETADA,OK
TX000765,AC00329,AC00140,54272,USD,2023-09-04T18:37:57-05:00,COMPLETADA,OK
TX000766,AC00037,AC00264,7980,USD,2023-12-22T00:00:00-05:00,COMPLETADA,OK
TX000767,AC00293,AC00221,4624,USD,2023-03-13T00:00:00-05:00,COMPLETADA,OK
TX000768,AC00481,AC00348,32780,USD,2023-11-23T17:44:29-05:00,COMPLETADA,OK
TX000769,AC00233,AC00251,44579,USD,2023-07-07T17:19:39-05:00,COMPLETADA,OK
TX000770,AC00235,AC00158,5589,USD,2023-08-17T16:54:30-05:00,RECHAZADA,Fondos insuficientes
TX000772,AC00029,AC00030,10119,USD,2023-11-29T18:38:41-05:00,RECHAZADA,Fondos insuficientes
TX000774,AC00141,AC00394,6197,USD,2023-05-22T18:45:00-05:00,RECHAZADA,Fondos insuficientes
TX000775,AC00061,AC00132,2721,USD,2023-06-14T16:34:54-05:00,COMPLETADA,OK
TX000776,AC00092,AC00062,17374,USD,2023-09-08T17:48:22-05:00,COMPLETADA,OK
TX000778,AC00358,AC00067,8840,USD,2023-11-10T18:02:00-05:00,COMPLETADA,OK
TX000779,AC00078,AC00362,56792,USD,2023-06-20T16:27:07-05:00,COMPLETADA,OK
TX000780,AC00013,AC00288,13811,USD,2023-12-11T00:00:00-05:00,COMPLETADA,OK
TX000781,AC00030,AC00414,45693,USD,2023-09-26T16:18:33-05:00,COMPLETADA,OK
TX000782,AC00074,AC00205,10142,USD,2023-04-25T17:00:15-05:00,COMPLETADA,OK
TX000783,AC00399,AC00022,30061,USD,2023-05-01T17:21:46-05:00,RECHAZADA,Fondos insuficientes
TX000784,AC00323,AC00236,26594,USD,2023-06-05T00:00:00-05:00,COMPLETADA,OK
TX000785,AC00107,AC00443,34554,USD,2023-01-24T16:05:00-05:00,COMPLETADA,OK
TX000787,AC00297,AC00365,11121,USD,2023-08-21T00:00:00-05:00,COMPLETADA,OK
TX000788,AC00102,AC00150,31637,USD,2023-08-28T17:34:17-05:00,RECHAZADA,Fondos insuficientes
TX000789,AC00196,AC00011,26063,USD,2023-12-20T18:58:27-05:00,COMPLETADA,OK
TX000790,AC00342,AC00088,9236,USD,2023-03-27T16:48:34-05:00,COMPLETADA,OK
TX000791,AC00027,AC00318,26206,USD,2023-09-11T00:00:00-05:00,COMPLETADA,OK
TX000792,AC00339,AC00355,6450,USD,2023-08-17T00:00:00-05:00,COMPLETADA,OK
TX000794,AC00262,AC00055,40828,USD,2023-03-15T16:33:09-05:00,COMPLETADA,OK
TX000795,AC00425,AC00302,17594,USD,2023-06-05T16:16:13-05:00,COMPLETADA,OK
TX000796,AC00161,AC00041,19947,USD,2023-08-14T16:26:38-05:00,RECHAZADA,Fondos insuficientes
TX000797,AC00417,AC00159,5107,USD,2023-01-23T00:00:00-05:00,COMPLETADA,OK
TX000798,AC00208,AC00114,43586,USD,2023-12-29T17:17:48-05:00,COMPLETADA,OK
TX000799,AC00304,AC00087,7473,USD,2023-01-30T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX000800,AC00166,AC00326,18279,USD,2023-10-25T00:00:00-05:00,COMPLETADA,OK
TX000801,AC00279,AC00262,62836,USD,2023-01-20T16:09:00-05:00,COMPLETADA,OK
TX000802,AC00114,AC00399,26839,USD,2023-02-21T00:00:00-05:00,COMPLETADA,OK
TX000803,AC00411,AC00373,36227,USD,2023-05-11T16:36:00-05:00,COMPLETADA,OK
TX000804,AC00380,AC00331,56015,USD,2023-08-14T18:01:36-05:00,COMPLETADA,OK
TX000805,AC00272,AC00121,35199,USD,2023-06-12T16:58:04-05:00,COMPLETADA,OK
TX000807,AC00053,AC00310,2477,USD,2023-11-01T00:00:00-05:00,COMPLETADA,OK
TX000808,AC00316,AC00390,66867,USD,2023-11-07T17:38:05-05:00,COMPLETADA,OK
TX000809,AC00422,AC00091,8024,USD,2023-05-19T17:28:42-05:00,COMPLETADA,OK
TX000810,AC00083,AC00323,865,USD,2023-11-20T00:00:00-05:00,COMPLETADA,OK
TX000811,AC00125,AC00388,17891,USD,2023-03-15T16:37:04-05:00,COMPLETADA,OK
TX000812,AC00227,AC00298,11522,USD,2023-12-08T17:05:33-05:00,COMPLETADA,OK
TX000813,AC00292,AC00475,16163,USD,2023-12-25T16:32:44-05:00,COMPLETADA,OK
TX000814,AC00319,AC00331,54275,USD,2023-12-07T18:28:00-05:00,COMPLETADA,OK
TX000815,AC00431,AC00320,31747,USD,2023-05-01T17:31:34-05:00,COMPLETADA,OK
TX000816,AC00365,AC00499,28099,USD,2023-02-20T00:00:00-05:00,COMPLETADA,OK
TX000817,AC00050,AC00079,2419,USD,2023-02-08T17:33:00-05:00,COMPLETADA,OK
TX000818,AC00129,AC00242,58685,USD,2023-08-15T00:00:00-05:00,COMPLETADA,OK
TX000819,AC00366,AC00156,37241,USD,2023-06-19T18:12:16-05:00,COMPLETADA,OK
TX000820,AC00452,AC00303,6317,USD,2023-07-25T18:28:57-05:00,RECHAZADA,Fondos insuficientes
TX000822,AC00389,AC00237,24717,USD,2023-05-22T17:58:55-05:00,COMPLETADA,OK
TX000823,AC00188,AC00030,4878,USD,2023-08-11T00:00:00-05:00,COMPLETADA,OK
TX000824,AC00039,AC00148,415,USD,2023-10-19T16:34:39-05:00,COMPLETADA,OK
TX000825,AC00319,AC00444,6099,USD,2023-08-01T17:14:17-05:00,COMPLETADA,OK
TX000826,AC00077,AC00047,40819,USD,2023-12-15T16:48:08-05:00,COMPLETADA,OK
TX000827,AC00131,AC00261,52460,USD,2023-04-07T17:37:00-05:00,COMPLETADA,OK
TX000828,AC00180,AC00299,10896,USD,2023-10-10T18:12:00-05:00,COMPLETADA,OK
TX000829,AC00249,AC00407,7003,USD,2023-12-18T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX000830,AC00454,AC00022,12484,USD,2023-09-22T17:44:00-05:00,COMPLETADA,OK
TX000831,AC00076,AC00416,32404,USD,2023-07-05T16:49:00-05:00,COMPLETADA,OK
TX000832,AC00386,AC00097,3969,USD,2023-04-24T17:16:27-05:00,COMPLETADA,OK
TX000833,AC00444,AC00244,15770,USD,2023-12-01T17:29:00-05:00,COMPLETADA,OK
TX000834,AC00307,AC00492,8127,USD,2023-11-07T16:36:34-05:00,RECHAZADA,Fondos insuficientes
TX000836,AC00078,AC00430,1673,USD,2023-11-30T17:48:36-05:00,COMPLETADA,OK
TX000837,AC00348,AC00367,47405,USD,2023-08-10T00:00:00-05:00,COMPLETADA,OK
TX000838,AC00169,AC00332,3921,USD,2023-05-10T16:15:31-05:00,COMPLETADA,OK
TX000839,AC00007,AC00128,63775,USD,2023-07-24T16:07:05-05:00,COMPLETADA,OK
TX000840,AC00009,AC00226,15359,USD,2023-05-04T17:43:59-05:00,COMPLETADA,OK
TX000841,AC00065,AC00314,18660,USD,2023-10-25T16:03:16-05:00,COMPLETADA,OK
TX000842,AC00362,AC00191,64408,USD,2023-05-08T17:29:00-05:00,COMPLETADA,OK
TX000843,AC00444,AC00199,22666,USD,2023-12-27T18:55:00-05:00,COMPLETADA,OK
TX000844,AC00106,AC00175,30500,USD,2023-10-12T17:20:30-05:00,COMPLETADA,OK
TX000845,AC00241,AC00027,23310,USD,2023-01-16T17:28:48-05:00,COMPLETADA,OK
TX000846,AC00092,AC00333,79313,USD,2023-05-10T00:00:00-05:00,COMPLETADA,OK
TX000847,AC00173,AC00169,22419,USD,2023-09-21T16:42:38-05:00,RECHAZADA,Fondos insuficientes
TX000848,AC00363,AC00348,21483,USD,2023-03-20T18:12:30-05:00,COMPLETADA,OK
TX000850,AC00370,AC00337,19499,USD,2023-12-01T17:01:00-05:00,COMPLETADA,OK
TX000851,AC00124,AC00310,2340,USD,2023-02-08T00:00:00-05:00,COMPLETADA,OK
TX000852,AC00412,AC00171,22750,USD,2023-03-13T16:59:33-05:00,RECHAZADA,Fondos insuficientes
TX000853,AC00068,AC00341,25990,USD,2023-06-22T16:08:43-05:00,COMPLETADA,OK
TX000854,AC00321,AC00180,5951,USD,2023-04-04T00:00:00-05:00,COMPLETADA,OK
TX000855,AC00302,AC00337,5063,USD,2023-05-24T16:21:00-05:00,RECHAZADA,Fondos insuficientes
TX000856,AC00217,AC00201,107495,USD,2023-06-02T16:49:00-05:00,COMPLETADA,OK
TX000857,AC00298,AC00364,11294,USD,2023-11-24T17:35:47-05:00,COMPLETADA,OK
TX000858,AC00327,AC00159,1181,USD,2023-02-27T16:07:38-05:00,COMPLETADA,OK
TX000859,AC00054,AC00331,32914,USD,2023-11-14T16:37:42-05:00,COMPLETADA,OK
TX000860,AC00403,AC00418,15424,USD,2023-11-06T16:19:31-05:00,COMPLETADA,OK
TX000861,AC00397,AC00360,23344,USD,2023-01-20T00:00:00-05:00,COMPLETADA,OK
TX000862,AC00383,AC00379,14180,USD,2023-11-15T18:56:00-05:00,COMPLETADA,OK
TX000863,AC00450,AC00469,20903,USD,2023-10-09T00:00:00-05:00,COMPLETADA,OK
TX000864,AC00086,AC00332,113763,USD,2023-02-14T16:55:26-05:00,COMPLETADA,OK
TX000865,AC00156,AC00262,26114,USD,2023-05-15T18:44:00-05:00,COMPLETADA,OK
TX000866,AC00418,AC00186,10181,USD,2023-06-29T17:51:45-05:00,COMPLETADA,OK
TX000867,AC00263,AC00488,9871,USD,2023-09-18T17:41:29-05:00,RECHAZADA,Fondos insuficientes
TX000868,AC00009,AC00487,8738,USD,2023-03-03T00:00:00-05:00,COMPLETADA,OK
TX000869,AC00436,AC00099,8339,USD,2023-09-18T00:00:00-05:00,COMPLETADA,OK
TX000870,AC00399,AC00071,26755,USD,2023-06-13T16:06:05-05:00,COMPLETADA,OK
TX000871,AC00182,AC00152,87005,USD,2023-08-31T16:42:00-05:00,COMPLETADA,OK
TX000872,AC00482,AC00052,15432,USD,2024-01-01T16:53:00-05:00,RECHAZADA,Fondos insuficientes
TX000873,AC00475,AC00277,16451,USD,2023-06-05T18:09:44-05:00,RECHAZADA,Fondos insuficientes
TX000874,AC00253,AC00454,75812,USD,2023-07-03T18:46:29-05:00,COMPLETADA,OK
TX000875,AC00376,AC00339,10376,USD,2023-03-29T16:20:33-05:00,COMPLETADA,OK
TX000876,AC00058,AC00394,58392,USD,2023-08-01T16:11:52-05:00,COMPLETADA,OK
TX000877,AC00304,AC00307,20406,USD,2023-01-02T16:07:17-05:00,COMPLETADA,OK
TX000878,AC00035,AC00085,5351,USD,2023-10-26T16:54:00-05:00,COMPLETADA,OK
TX000879,AC00366,AC00355,110846,USD,2023-08-31T16:16:00-05:00,COMPLETADA,OK
TX000881,AC00094,AC00371,12017,USD,2023-08-08T17:07:42-05:00,COMPLETADA,OK
TX000882,AC00225,AC00211,22080,USD,2023-09-06T18:43:52-05:00,COMPLETADA,OK
TX000883,AC00474,AC00369,11901,USD,2023-03-13T17:26:00-05:00,COMPLETADA,OK
TX000884,AC00448,AC00228,18332,USD,2023-05-10T16:27:51-05:00,COMPLETADA,OK
TX000885,AC00439,AC00386,85888,USD,2023-08-22T16:31:34-05:00,COMPLETADA,OK
TX000886,AC00133,AC00231,1146,USD,2023-02-13T16:53:17-05:00,COMPLETADA,OK
TX000887,AC00480,AC00123,6137,USD,2023-02-06T00:00:00-05:00,COMPLETADA,OK
TX000888,AC00265,AC00416,10308,USD,2023-02-27T16:48:02-05:00,COMPLETADA,OK
TX000889,AC00176,AC00464,121,USD,2023-08-21T17:19:06-05:00,COMPLETADA,OK
TX000891,AC00216,AC00294,6096,USD,2023-10-23T16:35:48-05:00,COMPLETADA,OK
TX000892,AC00431,AC00237,6421,USD,2023-01-09T16:36:00-05:00,COMPLETADA,OK
TX000893,AC00063,AC00400,52302,USD,2023-05-19T18:32:00-05:00,COMPLETADA,OK
TX000894,AC00090,AC00272,5026,USD,2023-11-09T17:51:35-05:00,COMPLETADA,OK
TX000895,AC00133,AC00083,11008,USD,2023-11-20T17:15:13-05:00,COMPLETADA,OK
TX000896,AC00357,AC00412,5447,USD,2023-11-13T17:47:00-05:00,RECHAZADA,Fondos insuficientes
TX000897,AC00404,AC00448,7976,USD,2023-04-03T16:25:35-05:00,COMPLETADA,OK
TX000898,AC00390,AC00329,1679,USD,2023-11-06T16:42:34-05:00,COMPLETADA,OK
TX000899,AC00083,AC00192,153131,USD,2023-10-23T18:00:29-05:00,COMPLETADA,OK
TX000900,AC00161,AC00053,6862,USD,2023-06-29T00:00:00-05:00,COMPLETADA,OK
TX000901,AC00425,AC00265,15716,USD,2023-03-13T17:34:30-05:00,COMPLETADA,OK
TX000903,AC00385,AC00083,32834,USD,2023-10-12T16:17:47-05:00,RECHAZADA,Fondos insuficientes
TX000905,AC00480,AC00426,35476,USD,2023-05-17T16:30:00-05:00,COMPLETADA,OK
TX000906,AC00369,AC00486,79388,USD,2023-02-22T00:00:00-05:00,COMPLETADA,OK
TX000907,AC00109,AC00420,2922,USD,2023-02-27T18:33:48-05:00,COMPLETADA,OK
TX000908,AC00264,AC00179,65397,USD,2023-10-04T17:41:08-05:00,COMPLETADA,OK
TX000909,AC00076,AC00214,36643,USD,2023-01-30T00:00:00-05:00,COMPLETADA,OK
TX000911,AC00453,AC00198,23374,USD,2023-02-13T16:43:40-05:00,COMPLETADA,OK
TX000913,AC00179,AC00164,21340,USD,2023-08-14T16:40:38-05:00,COMPLETADA,OK
TX000914,AC00386,AC00431,25421,USD,2023-05-22T16:48:00-05:00,RECHAZADA,Fondos insuficientes
TX000915,AC00171,AC00173,57773,USD,2023-11-10T16:26:28-05:00,COMPLETADA,OK
TX000916,AC00336,AC00071,17026,USD,2023-09-25T16:58:00-05:00,COMPLETADA,OK
TX000918,AC00402,AC00357,33061,USD,2023-07-06T16:04:39-05:00,COMPLETADA,OK
TX000919,AC00136,AC00390,13233,USD,2023-11-10T16:32:24-05:00,COMPLETADA,OK
TX000920,AC00280,AC00230,67274,USD,2023-08-10T16:39:00-05:00,COMPLETADA,OK
TX000921,AC00352,AC00465,7404,USD,2023-02-23T18:23:00-05:00,COMPLETADA,OK
TX000922,AC00495,AC00132,19718,USD,2023-05-09T16:47:00-05:00,COMPLETADA,OK
TX000923,AC00061,AC00078,2115,USD,2023-11-20T16:06:10-05:00,COMPLETADA,OK
TX000924,AC00129,AC00374,21837,USD,2023-06-05T16:27:00-05:00,COMPLETADA,OK
TX000925,AC00237,AC00217,59001,USD,2023-02-06T16:42:16-05:00,COMPLETADA,OK
TX000926,AC00230,AC00148,69782,USD,2023-11-27T16:10:37-05:00,RECHAZADA,Fondos insuficientes
TX000927,AC00224,AC00063,30276,USD,2023-11-16T17:14:01-05:00,COMPLETADA,OK
TX000929,AC00479,AC00319,2226,USD,2023-01-30T18:50:00-05:00,COMPLETADA,OK
TX000930,AC00329,AC00057,86,USD,2023-02-13T00:00:00-05:00,COMPLETADA,OK
TX000931,AC00160,AC00257,75710,USD,2023-01-23T17:22:25-05:00,COMPLETADA,OK
TX000932,AC00050,AC00009,3881,USD,2023-04-28T18:52:30-05:00,COMPLETADA,OK
